Inuganty	PERSON
kings	O
and	O
ruled	O
a	O
long	O
time	O
Anakapalle	LOCATION
is	O
located	O
at	O
17	MISC
°	MISC
41	MISC
?	O
29	MISC
?	MISC
N	O
83	MISC
°	O
00	MISC
?	O
14	MISC
?	MISC
E	O
/	O
17.6913	MISC
°	MISC
N	O
83.0039	MISC
°	MISC
E	O
/	O
17.6913	MISC
;	O
83.0039	MISC
,	O
on	O
the	O
banks	O
of	O
River	MISC
Sarada	LOCATION
and	O
at	O
an	O
altitude	O
of	O
29	MISC
m	MISC
-LRB-	O
95	MISC
ft	O
-RRB-	O
.	O
According	O
to	O
Imperial	O
Gazetteer	O
of	O
India	LOCATION
,	O
Anakapalle	LOCATION
had	O
an	O
area	O
of	O
297	MISC
square	O
miles	O
-LRB-	O
770	MISC
km2	O
-RRB-	O
containing	O
143	MISC
villages	O
As	O
of	O
the	O
2001	MISC
Indian	MISC
census	O
,	O
Anakapalle	PERSON
had	O
a	O
population	O
of	O
84523	MISC
.	O
Anakapalle	PERSON
has	O
an	O
average	O
literacy	O
rate	O
of	O
67	MISC
%	MISC
,	O
higher	O
than	O
the	O
national	O
average	O
of	O
59.5	MISC
%	MISC
,	O
with	O
54	MISC
%	MISC
of	O
the	O
males	O
and	O
46	MISC
%	MISC
of	O
females	O
literate	O
.	O
The	O
chief	O
crop	O
cultivated	O
in	O
this	O
region	O
is	O
sugarcane	O
and	O
Anakapalle	LOCATION
is	O
well	O
known	O
for	O
its	O
jaggery	O
market	O
,	O
which	O
is	O
the	O
second	MISC
largest	O
in	O
India	LOCATION
.	O
Velagapudi	ORGANIZATION
Steels	ORGANIZATION
own	O
a	O
steel	O
mill	O
near	O
Anakapalle	LOCATION
.	O
Anakapalle	LOCATION
railway	O
station	O
is	O
on	O
Howrah-Chennai	LOCATION
main	O
line	O
.	O
Angul	O
-LRB-	O
pronunciation	O
-LRB-	O
help	O
·	O
info	O
-RRB-	O	
also	O
known	O
as	O
Anugul	O
-RRB-	O
is	O
a	O
town	O
and	O
a	O
municipality	O
and	O
the	O
headquarters	O
of	O
Angul	LOCATION
district	O
in	O
the	O
state	O
of	O
Odisha	LOCATION
,	O
India	LOCATION
.	O
As	O
of	O
2011	MISC
India	LOCATION
census	O
,	O
Angul	LOCATION
had	O
a	O
population	O
of	O
44390	MISC
.	O
Angul	LOCATION
is	O
part	O
of	O
Dhenkanal	O
-LRB-	O
Lok	LOCATION
Sabha	LOCATION
constituency	O
-RRB-	O
.	O
Current	O
MLA	O
from	O
Angul	ORGANIZATION
Assembly	ORGANIZATION
Constituency	O
is	O
Rajanikant	PERSON
Singh	PERSON
of	O
BJD	O
who	O
is	O
elected	O
in	O
2014	MISC
Assembly	O
election	O
and	O
he	O
was	O
also	O
minister	MISC
in	O
Government	O
of	O
odisha	O
,	O
Dept.	O
Girija	PERSON
Nandini	PERSON
Sahoo	PERSON
of	O
BJD	ORGANIZATION
is	O
the	O
current	O
President	MISC
Zilla	ORGANIZATION
Parishad	ORGANIZATION
,	O
Angul	O
.	O
She	O
will	O
hold	O
the	O
post	O
from	O
2012-2017	MISC
.	O
OAnjar	LOCATION
is	O
a	O
town	O
,	O
a	O
tehsil	O
and	O
a	O
municipality	O
in	O
Kachchh	LOCATION
district	O
in	O
the	O
state	O
of	O
Gujarat	LOCATION
,	O
India	LOCATION
.	O
On	O
25	MISC
December	MISC
1815	MISC
,	O
Anjar	LOCATION
was	O
attacked	O
by	O
the	O
British	ORGANIZATION
East	ORGANIZATION
India	ORGANIZATION
Company	ORGANIZATION
.	O
Anjar	ORGANIZATION
is	O
famous	O
for	O
gher	O
all	O
over	O
India	LOCATION
even	O
though	O
the	O
world	O
gher	O
procession	O
only	O
passed	O
in	O
the	O
middle	O
of	O
the	O
LOCATION	O
Swords	O
and	O
knives	O
made	O
in	O
Anjar	LOCATION
and	O
nearby	O
villages	O
are	O
exported	O
outside	O
India	LOCATION
.	O
Ankleshwar	LOCATION
,	O
-LRB-	O
sometimes	O
written	O
Anklesvar	LOCATION
-RRB-	O
is	O
a	O
city	O
and	O
a	O
municipality	O
in	O
the	O
Bharuch	LOCATION
district	O
of	O
the	O
state	O
of	O
Gujarat	LOCATION
,	O
India	LOCATION
.	O
Arambagh	LOCATION
-LRB-	O
???????	MISC
-RRB-	O
is	O
a	O
town	O
and	O
a	O
municipality	O
in	O
Hooghly	LOCATION
district	O
in	O
the	O
state	O
of	O
West	LOCATION
Bengal	LOCATION
,	O
India	LOCATION
.	O
It	O
is	O
the	O
headquarters	O
of	O
Arambagh	LOCATION
subdivision	O
Arambagh	O
is	O
located	O
at	O
22	MISC
°	MISC
53	MISC
?	O
N	O
87	MISC
°	O
47	MISC
?	MISC
E	O
/	O
22.88	MISC
°	MISC
N	O
87.78	MISC
°	MISC
E	O
/	O
22.88	MISC
,	O	
87.78	MISC
.	O
As	O
per	O
2011	MISC
Census	O
of	O
India	LOCATION
Arambagh	LOCATION
had	O
a	O
total	O
population	O
of	O
66175	MISC
of	O
which	O
33443	MISC
-LRB-	O
51	MISC
%	MISC
-RRB-	O
were	O
males	O
and	O
32732	MISC
-LRB-	O
49	MISC
%	MISC
-RRB-	O
were	O
females	O
.	O
The	O
total	O
number	O
of	O
literates	O
in	O
Arambagh	LOCATION
was	O
48338	MISC
-LRB-	O
81.03	MISC
%	MISC
of	O
the	O
population	O
over	O
6	MISC
years	MISC
-RRB-	O
.	O
As	O
of	O
2001	MISC
India	LOCATION
census	O
,	O
Arambagh	PERSON
had	O
a	O
population	O
of	O
66175	MISC
.	O
Arambagh	PERSON
has	O
an	O
average	O
literacy	O
rate	O
of	O
82	MISC
%	MISC
,	O
higher	O
than	O
the	O
national	O
average	O
of	O
59.5	MISC
%	MISC
with	O
79	MISC
%	MISC
male	O
literacy	O
and	O
58	MISC
%	MISC
of	O
female	O
literacy	O
Arambagh	ORGANIZATION
police	ORGANIZATION
station	ORGANIZATION
has	O
jurisdiction	O
over	O
Arambagh	LOCATION
municipal	O
area	O
and	O
Arambagh	LOCATION
CD	O
Block	O
.	O
The	O
headquarters	O
of	O
Arambagh	LOCATION
CD	O
Block	O
are	O
located	O
at	O
Arambagh	LOCATION
.	O
Arambagh	LOCATION
sub-division	O
was	O
formed	O
in	O
1879	MISC
.	O
It	O
was	O
known	O
as	O
Jahanabad	LOCATION
Sub-Division	O
as	O
the	O
headquarters	O
of	O
the	O
sub-division	O
was	O
the	O
town	O
of	O
Jahanabad	LOCATION
Bankim	PERSON
Chandra	PERSON
Chattopadhyay	PERSON
was	O
the	O
first	MISC
Sub-Divisional	O
Officer	O
of	O
Arambagh	LOCATION
.	O
On	O
19	MISC
April	MISC
1900	MISC
the	O
name	O
was	O
changed	O
from	O
Jahanabad	LOCATION
to	O
Arambagh	LOCATION
,	O
which	O
means	O
``	O
the	O
garden	O
of	O
ease	O
and	O
comfort	O
''	O
.	O
Two	MISC
government	O
sponsored	O
public	O
libraries	O
are	O
situated	O
in	O
Arambagh	LOCATION
Another	O
library	O
is	O
Arambagh	LOCATION
Sub	O
Divisional	O
library	ORGANIZATION
Arambagh	LOCATION
city	O
is	O
having	O
a	O
good	O
Art	O
and	O
Cultural	O
background	O
under	O
the	O
aegis	O
of	O
the	O
Artist	MISC
Hariprasad	PERSON
Medda	PERSON
-LRB-	O
student	MISC
of	O
great	O
Indian	MISC
master	O
Nandalal	PERSON
Bose	PERSON
-RRB-	O
and	O
his	O
some	O
meritorious	O
disciples	O
given	O
a	O
good	O
place	O
to	O
this	O
city	O
.	O
Araria	LOCATION
is	O
a	O
city	O
and	O
a	O
municipality	O
that	O
is	O
the	O
headquarters	O
of	O
Araria	LOCATION
district	O
in	O
the	O
state	O
of	O
Bihar	LOCATION
,	O
India	LOCATION
.	O
Araria	LOCATION
is	O
situated	O
in	O
the	O
northern	O
part	O
of	O
Bihar	LOCATION
Araria	LOCATION
,	O
which	O
was	O
previously	O
part	O
of	O
Purnia	LOCATION
district	O
,	O
is	O
part	O
of	O
the	O
Mithila	LOCATION
region	O
.	O
Araria	LOCATION
is	O
primarily	O
a	O
rural	O
district	O
with	O
93	MISC
%	MISC
of	O
the	O
total	O
population	O
live	O
in	O
the	O
rural	O
areas	O
-LRB-	O
713	MISC
villages	O
-RRB-	O
.	O
Only	O
two	MISC
out	O
of	O
nine	MISC
tehsils	O
have	O
urban	O
population	O
that	O
is	O
concentrated	O
in	O
Forbesganj	LOCATION
and	O
Araria	LOCATION
-LRB-	O
Census	O
2001	MISC
-RRB-	O
.	O
In	O
2008	MISC
survey	O
findings	O
,	O
Araria	LOCATION
lagged	O
behind	O
the	O
all	O
India	LOCATION
average	O
in	O
seven	MISC
out	O
of	O
eight	MISC
indicators	O
and	O
also	O
lagged	O
behind	O
the	O
all	O
India	LOCATION
level	O
in	O
terms	O
of	O
two	MISC
more	O
health	O
related	O
indicators	O
.	O
Against	O
the	O
state	O
average	O
of	O
20.52	MISC
%	MISC
,	O
Muslims	MISC
constitutes	O
49.4	MISC
per	O
cent	O
of	O
the	O
total	O
rural	O
populations	O
,	O
but	O
their	O
percentages	O
are	O
77.5	MISC
%	MISC
in	O
Jokihat	LOCATION
,	O
62.70	MISC
%	MISC
of	O
Araria	LOCATION
,	O
and	O
46.8	MISC
%	MISC
in	O
Palasi	LOCATION
subdivisions	O
Araria	LOCATION
is	O
located	O
at	O
26	MISC
°	MISC
09	MISC
?	O
N	O
87	MISC
°	O
31	MISC
?	MISC
E	O
/	O
26.15	MISC
°	MISC
N	O
87.52	MISC
°	MISC
E	O
/	O
26.15	MISC
,	O	
87.52	MISC
.	O
Araria	LOCATION
is	O
situated	O
at	O
the	O
northern	O
part	O
of	O
Purnia	LOCATION
and	O
Madhepura	LOCATION
in	O
Bihar	LOCATION
Borders	O
of	O
Araria	LOCATION
are	O
surrounded	O
by	O
Nepal	LOCATION
in	O
northern	O
side	O
,	O
Kishanganj	LOCATION
in	O
eastern	O
side	O
and	O
Supaul	LOCATION
at	O
south-west	O
side	O
.	O
Jogbani	O
is	O
the	O
last	O
point	O
of	O
Araria	LOCATION
and	O
after	O
that	O
,	O
Morang	LOCATION
district	O
of	O
Nepal	LOCATION
starts	O
.	O
A	O
canal	O
also	O
passes	O
through	O
Araria	LOCATION
The	O
movie	O
Teesri	PERSON
Kasam	PERSON
was	O
shot	O
in	O
villages	O
of	O
Araria	LOCATION
.	O
Araria	LOCATION
is	O
the	O
natural	O
habitat	O
of	O
the	O
Gangetic	MISC
Dolphins	MISC
.	O
At	O
the	O
Local	O
rivers	O
of	O
Araria	LOCATION
Gangetic	MISC
Dolphins	MISC
-LRB-	O
South	MISC
Asian	MISC
river	MISC
dolphin	O
-RRB-	O
are	O
found	O
Araria	LOCATION
is	O
accessible	O
to	O
other	O
parts	O
of	O
India	LOCATION
by	O
railways	O
via	O
Katihar	LOCATION
Junction	LOCATION
railway	O
stationNearest	O
Railway	O
Station	O
is	O
Araria	LOCATION
court	O
&	O
Araria	O
-LRB-	O
R	O
S	O
-RRB-	O
Azad	ORGANIZATION
Academy	ORGANIZATION
,	O
High	ORGANIZATION
School	ORGANIZATION
Araria	ORGANIZATION
,	O
Girls	ORGANIZATION
High	ORGANIZATION
School	ORGANIZATION
Araria	ORGANIZATION
,	O
Mohini	PERSON
Devi	PERSON
Residential	O
School	ORGANIZATION
Araria	LOCATION
R.S	O
,	O
Navodaya	ORGANIZATION
Vidyalaya	ORGANIZATION
,	O
Kendriya	ORGANIZATION
Vidyalaya	ORGANIZATION
Araria	LOCATION
R.S	LOCATION
,	O
Scottish	MISC
public	O
school	O
Araria	LOCATION
,	O
Araria	LOCATION
public	O
School	O
are	O
main	O
famous	O
schools	O
in	O
Araria	LOCATION
.	O
Arrah	LOCATION
is	O
a	O
LOCATION	O
and	O
a	O
municipal	O
corporation	O
in	O
Bhojpur	LOCATION
district	O
in	O
the	O
state	O
of	O
Bihar	LOCATION
,	O
India	LOCATION
.	O
The	O
term	O
Ara	O
or	O
Arrah	LOCATION
comes	O
from	O
the	O
famous	O
temple	O
of	O
goddess	O
Aaranya	LOCATION
-LRB-	O
Aaranya	PERSON
Devi	PERSON
-RRB-	O
which	O
is	O
situated	O
in	O
the	O
city	O
.	O
During	O
the	O
Indian	MISC
rebellion	O
of	O
1857	MISC
,	O
a	O
group	O
of	O
18	MISC
British	MISC
civilians	O
and	O
50	MISC
Indian	MISC
soldiers	O
was	O
besieged	O
in	O
the	O
Little	ORGANIZATION
House	ORGANIZATION
at	O
Arrah	LOCATION
,	O
by	O
a	O
band	O
of	O
2500	MISC
--	O
3000	MISC
armed	O
soldiers	O
and	O
around	O
8000	MISC
others	O
under	O
the	O
command	O
of	O
80-year-old	O
Veer	O
Kunwar	PERSON
Singh	PERSON
,	O
the	O
Zamindar	O
of	O
adjacent	O
Jagdishpur	LOCATION
.	O
As	O
per	O
2011	MISC
census	O
,	O
Arrah	ORGANIZATION
Municipal	ORGANIZATION
Corporation	ORGANIZATION
had	O
a	O
total	O
population	O
of	O
261099	MISC
,	O
out	O
of	O
which	O
139319	MISC
were	O
males	O
and	O
121780	MISC
were	O
females	O
.	O
Arsikere	LOCATION
is	O
a	O
town	O
and	O
taluk	O
in	O
the	O
Hassan	LOCATION
district	O
in	O
the	O
state	O
of	O
Karnataka	LOCATION
,	O
India	LOCATION
Arsikere	LOCATION
is	O
the	O
taluk	O
headquarters	O
,	O
a	O
major	O
railway	O
junction	O
on	O
the	O
South	ORGANIZATION
Western	ORGANIZATION
Railway	ORGANIZATION
which	O
links	O
Mangalore	LOCATION
and	O
Mysore	LOCATION
to	O
North	LOCATION
Karnataka	LOCATION
and	O
a	O
central	O
place	O
for	O
tourists	O
who	O
visit	O
nearby	O
places	O
that	O
do	O
not	O
have	O
rail	O
access	O
,	O
such	O
as	O
Belur	LOCATION
,	O
Halebidu	LOCATION
and	O
Shravanabelagola	LOCATION
.	O
Arsikere	LOCATION
is	O
located	O
at	O
13	MISC
°	MISC
18	MISC
?	O
52	MISC
?	MISC
N	O
76	MISC
°	O
15	MISC
?	O
25	MISC
?	MISC
E	O
/	O
13.31444	MISC
°	MISC
N	O
76.25694	MISC
°	MISC
E	O
/	O
13.31444	MISC
,	O	
76.25694	MISC
.	O
Arsikere	LOCATION
is	O
situated	O
about	O
44	MISC
kilometres	O
-LRB-	O
27	MISC
miles	O
-RRB-	O
from	O
Hassan	LOCATION
and	O
166	MISC
kilometres	O
-LRB-	O
103	MISC
miles	O
-RRB-	O
from	O
Bengaluru	LOCATION
on	O
the	O
Bengaluru-Miraj	LOCATION
railway	O
line	O
and	O
National	MISC
Highway	MISC
206	MISC
passes	O
inside	O
the	O
city	O
which	O
is	O
known	O
there	O
as	O
Bengaluru-Honnavara	LOCATION
road	O
-LRB-	O
B	O
H	O
Road	O
-RRB-	O
.	O
Arsikere	LOCATION
railway	O
junction	O
belongs	O
to	O
the	O
Mysore	LOCATION
division	O
and	O
is	O
a	O
major	O
railway	O
junction	O
between	O
Bengaluru	LOCATION
and	O
Hubli	LOCATION
,	O
Bengaluru	PERSON
and	O
Shivamoga	LOCATION
,	O
Mysuru	PERSON
and	O
Shivogga	LOCATION
,	O
And	O
Mangalore	LOCATION
and	O
Hubli	LOCATION
Around	O
30000	MISC
people	O
travel	O
from	O
Arsikere	LOCATION
to	O
other	O
parts	O
every	O
day	O
.	O
It	O
lies	O
on	O
NH-206	MISC
that	O
runs	O
between	O
Bengaluru	PERSON
and	O
Honnavara	LOCATION
along	O
with	O
two	MISC
state	O
highways	O
SH-7	MISC
which	O
connects	O
Arsikere	LOCATION
to	O
Srirangapatna	LOCATION
and	O
SH-102	MISC
which	O
runs	O
from	O
Huliyar	LOCATION
-LRB-	O
Tumkur	LOCATION
district	O
-RRB-	O
to	O
Keralapura	LOCATION
.	O
Also	O
NH-234	O
passes	O
15	MISC
away	O
from	O
Arsikere	LOCATION
,	O
near	O
Banavara	LOCATION
.	O
Notable	O
places	O
around	O
Arsikere	O
include	O
the	O
following	O
:	O
Notable	O
people	O
from	O
Arsikere	LOCATION
include	O
:	O
Arsikere	LOCATION
Hill	LOCATION
Temple	LOCATION
According	O
to	O
2011	MISC
census	O
,	O
Aruppukkottai	LOCATION
had	O
a	O
population	O
of	O
87722	MISC
with	O
a	O
sex	O
ratio	O
of	O
1014	MISC
females	O
for	O
every	O
1000	MISC
males	O
,	O
much	O
above	O
the	O
national	O
average	O
of	O
929	MISC
.	O
As	O
per	O
the	O
religious	O
census	O
of	O
2011	MISC
,	O
Aruppukkottai	LOCATION
had	O
91.47	MISC
%	MISC
Hindus	MISC
,	O
7.42	MISC
%	MISC
Muslims	MISC
,	O
2.02	MISC
%	MISC
Christians	MISC
,	O
0.01	MISC
%	MISC
Sikhs	O
and	O
0.08	MISC
%	MISC
following	O
other	O
religions	O
.	O
Aruppukkottai	LOCATION
Railway	LOCATION
station	O
has	O
a	O
broad	O
gauge	O
railway	O
line	O
that	O
connects	O
to	O
Manamadurai	LOCATION
and	O
Virudhunagar	LOCATION
It	O
is	O
the	O
main	O
route	O
to	O
connecting	O
south	O
districts	O
to	O
delta	O
districts	O
,	O
and	O
it	O
is	O
the	O
route	O
Virudhunagar	LOCATION
--	O
Aruppukkottai	LOCATION
--	O
Manmamadurai	LOCATION
--	O
Karaikudi	LOCATION
--	O
Trichy	LOCATION
,	O
alternate	O
route	O
for	O
Virudhunagar	LOCATION
--	O
Madurai	LOCATION
--	O
Dindugal-Trichy	LOCATION
to	O
Chennai	LOCATION
.	O
Arvi	LOCATION
is	O
a	O
city	O
and	O
a	O
municipal	O
council	O
in	O
Wardha	LOCATION
district	O
in	O
the	O
state	O
of	O
Maharashtra	LOCATION
,	O
India	LOCATION
.	O
Wardha	LOCATION
river	MISC
and	O
Bakli	LOCATION
river	MISC
flowing	O
alongside	O
the	O
borders	O
of	O
Arvi	LOCATION
taluka	O
are	O
the	O
main	O
source	O
of	O
water	O
for	O
the	O
villages	O
.	O
Nowadays	O
Water	O
is	O
supplied	O
through	O
Newly	O
Constructed	O
Lower	O
Wardha	LOCATION
Dam	O
backwaters	O
from	O
Kaundanyapur	LOCATION
-LRB-	O
Kundinpur	LOCATION
-RRB-	O
which	O
is	O
also	O
recreation	O
center	O
for	O
the	O
People	MISC
here	O
.	O
Vitthala	MISC
Temple	MISC
on	O
the	O
banks	O
of	O
Wardha	LOCATION
river	MISC
hosts	O
Kartik	PERSON
and	O
Aashadi	PERSON
Ekadashi	PERSON
pilgrimage	O
when	O
people	O
from	O
all	O
over	O
region	O
come	O
for	O
prayer	O
.	O
Arwal	O
town	O
is	O
the	O
administrative	O
headquarters	O
of	O
Arwal	LOCATION
district	O
in	O
Bihar	LOCATION
state	O
of	O
India	LOCATION
.	O
Arwal	O
has	O
a	O
population	O
of	O
588000	MISC
.	O
Arwal	O
,	O
the	O
district	O
headquarters	O
is	O
approximately	O
80	MISC
km	O
south	O
from	O
the	O
state	O
capital	O
Patna	LOCATION
.	O
Arwal	LOCATION
town	O
is	O
situated	O
on	O
the	O
right	O
side	O
bank	O
of	O
the	O
river	MISC
Son	O
,	O
which	O
is	O
a	O
tributary	O
to	O
the	O
River	MISC
Ganges	MISC
.	O
Arwal	LOCATION
is	O
located	O
at	O
25	MISC
°	MISC
15	MISC
?	O
N	O
84	MISC
°	O
41	MISC
?	MISC
E	O
/	O
25.25	MISC
°	MISC
N	O
84.68	MISC
°	MISC
E	O
/	O
25.25	MISC
,	O	
84.68	MISC
.	O
The	O
district	O
headquarters	O
is	O
in	O
Arwal	LOCATION
near	O
river	MISC
-LRB-	O
Sone	PERSON
-RRB-	O
.	O
9742	MISC
lakhs	O
from	O
Arwal	LOCATION
to	O
Sahar	LOCATION
in	O
Bhojpur	LOCATION
district	O
The	O
economy	O
of	O
Arwal	LOCATION
depends	O
on	O
agriculture	O
only	O
.	O
Arwal	LOCATION
District	O
Population	O
.	O
NH	O
110	MISC
links	O
Arwal	LOCATION
to	O
Bihar	LOCATION
Sharif	LOCATION
on	O
NH	MISC
31	MISC
.	O
National	MISC
Highway	MISC
139	MISC
-LRB-	O
old	O
-	O
NH	MISC
98	MISC
-RRB-	O
passes	O
through	O
Arwal	LOCATION
connecting	O
Aurangabad	LOCATION
to	O
Patna	LOCATION
.	O
Asarganj	LOCATION
is	O
a	O
suburban	O
market	O
in	O
Munger	LOCATION
district	O
in	O
the	O
state	O
of	O
Bihar	LOCATION
,	O
India	LOCATION
.	O
Asarganj	O
is	O
located	O
at	O
25	MISC
°	MISC
09	MISC
?	O
N	O
86	MISC
°	O
41	MISC
?	MISC
E	O
/	O
25.15	MISC
°	MISC
N	O
86.68	MISC
°	MISC
E	O
/	O
25.15	MISC
,	O	
86.68	MISC
.	O
Asarganj	LOCATION
is	O
known	O
in	O
Bihar	LOCATION
for	O
the	O
production	O
of	O
quality	O
rice	O
.	O
Asarganj	LOCATION
is	O
also	O
popular	O
for	O
its	O
wood	O
designing	O
work	O
which	O
is	O
involved	O
in	O
making	O
sofas	O
,	O
chairs	O
,	O
and	O
other	O
equipment	O
related	O
to	O
carpentry	O
work	O
.	O
Business	O
of	O
clothes	O
and	O
vegetables	O
are	O
the	O
source	O
of	O
income	O
for	O
Asarganj	LOCATION
residents	O
.	O
As	O
of	O
2001	MISC
,	O
India	LOCATION
census	O
,	O
Asarganj	LOCATION
had	O
a	O
population	O
of	O
5706	MISC
.	O
Asarganj	PERSON
has	O
an	O
average	O
literacy	O
rate	O
of	O
85	MISC
%	MISC
,	O
higher	O
than	O
the	O
national	O
average	O
of	O
59.5	MISC
%	MISC	
with	O
72	MISC
%	MISC
of	O
the	O
males	O
and	O
70	MISC
%	MISC
of	O
females	O
literate	O
.	O
Ashoknagar	LOCATION
-LRB-	O
also	O
Ashok	LOCATION
Nagar	LOCATION
-RRB-	O
is	O
a	O
city	O
and	O
a	O
Municipality	ORGANIZATION
Council	ORGANIZATION
in	O
Ashoknagar	LOCATION
District	LOCATION
in	O
Madhya	LOCATION
Pradesh	LOCATION
state	O
of	O
central	O
India	LOCATION
.	O
Ashok	LOCATION
Nagar	LOCATION
is	O
famous	O
for	O
its	O
market	O
which	O
includes	O
textiles	O
,	O
Automobiles	MISC
,	O
Utensils	MISC
,	O
Cement	MISC
works	O
,	O
Groceries	O
,	O
Gold	O
and	O
Ornaments	O
and	O
almost	O
all	O
other	O
things	O
.	O
Attingal	LOCATION
is	O
a	O
municipality	O
in	O
Thiruvananthapuram	LOCATION
metropolitan	O
area	O
in	O
Thiruvananthapuram	LOCATION
district	O
of	O
Kerala	LOCATION
state	O
,	O
India	LOCATION
.	O
It	O
is	O
the	O
headquarters	O
of	O
Chirayinkeezhu	LOCATION
Taluk	LOCATION
,	O
and	O
the	O
important	O
government	O
institutions	O
of	O
the	O
taluk	MISC
such	O
as	O
the	O
Taluk	MISC
office	O
,	O
court	O
complex	O
,	O
office	O
of	O
the	O
deputy	MISC
superintendent	MISC
of	O
Police	O
,	O
civil	O
station	O
and	O
treasuries	O
are	O
situated	O
in	O
Attingal	LOCATION
It	O
is	O
one	MISC
among	O
the	O
oldest	O
municipalities	O
of	O
Kerala	LOCATION
which	O
constituted	O
prior	O
to	O
the	O
independence	O
on	O
1922	MISC
.	O
On	O
1914	MISC
itself	O
Attingal	ORGANIZATION
Town	ORGANIZATION
Improvement	ORGANIZATION
Authority	ORGANIZATION
-LRB-	O
TIA	O
-RRB-	O
was	O
formed	O
which	O
was	O
the	O
term	O
used	O
before	O
the	O
municipality	O
regulation	O
act	O
of	O
1922	MISC
.	O
Attingal	LOCATION
Town	LOCATION
is	O
located	O
25	MISC
kilometres	O
-LRB-	O
16	MISC
mi	O
-RRB-	O
north	O
of	O
Thiruvananthapuram	LOCATION
According	O
to	O
the	O
2011	MISC
census	O
,	O
Attingal	LOCATION
has	O
a	O
population	O
of	O
37346	MISC
.	O
Attingal	LOCATION
has	O
an	O
average	O
literacy	O
rate	O
of	O
88	MISC
%	MISC
.	O
The	O
Attingal	LOCATION
assembly	O
constituency	O
is	O
part	O
of	O
Attingal	LOCATION
-LRB-	O
Lok	LOCATION
Sabha	LOCATION
constituency	O
-RRB-	O
.	O
The	O
historical	O
fort	O
of	O
Anchuthengu	LOCATION
is	O
about	O
10	MISC
km	O
from	O
Attingal	LOCATION
town	O
and	O
the	O
famous	O
Siva	LOCATION
temple	O
Avanavanchery	LOCATION
Sri	LOCATION
Indilayappan	LOCATION
Temple	LOCATION
is	O
within	O
the	O
Attingal	LOCATION
Municipal	O
area	O
.	O
Attingal	LOCATION
is	O
one	MISC
of	O
the	O
important	O
hubs	O
of	O
Thiruvananthapuram	LOCATION
district	O
.	O
Badrinath	LOCATION
is	O
a	O
holy	O
town	O
and	O
a	O
nagar	O
panchayat	O
in	O
Chamoli	LOCATION
district	O
in	O
the	O
state	O
of	O
Uttarakhand	LOCATION
,	O
India	LOCATION
.	O
It	O
is	O
one	MISC
of	O
the	O
four	MISC
sites	O
in	O
India	LOCATION
's	O
Char	MISC
Dham	MISC
pilgrimage	O
and	O
gets	O
its	O
name	O
from	O
the	O
temple	O
of	O
Badrinath	LOCATION
Some	O
scriptural	O
references	O
refer	O
to	O
Jujube	MISC
trees	O
being	O
abundant	O
in	O
Badrinath	LOCATION
.	O
Badrinath	LOCATION
was	O
re-established	O
as	O
a	O
major	O
pilgrimage	O
site	O
by	O
Adi	PERSON
Shankara	PERSON
in	O
the	O
7th	MISC
century	MISC
.	O
In	O
earlier	O
days	O
,	O
pilgrims	O
used	O
to	O
walk	O
hundreds	O
of	O
miles	O
to	O
visit	O
Badrinath	LOCATION
temple	O
,	O
The	O
temple	O
in	O
Badrinath	LOCATION
is	O
also	O
a	O
sacred	O
pilgrimage	O
site	O
for	O
Vaishnavites	MISC
Badrinath	LOCATION
is	O
also	O
gateway	O
to	O
several	O
mountaineering	O
expeditions	O
headed	O
to	O
mountains	O
like	O
Nilkantha	MISC
.	O
The	O
Badrinath	LOCATION
temple	O
is	O
the	O
main	O
attraction	O
in	O
the	O
town	O
.	O
The	O
Badrinath	LOCATION
area	O
is	O
referred	O
to	O
as	O
Badari	LOCATION
or	O
Badarikaashram	LOCATION
-LRB-	O
??????????	MISC
-RRB-	O
in	O
Hindu	MISC
scriptures	MISC
The	O
mountains	O
around	O
Badrinath	LOCATION
are	O
mentioned	O
in	O
the	O
Mahabharata	MISC
,	O
when	O
the	O
Pandavas	ORGANIZATION
were	O
said	O
to	O
have	O
expired	O
one	MISC
by	O
one	MISC
,	O
when	O
ascending	O
the	O
slopes	O
of	O
a	O
peak	O
in	O
western	O
Garhwal	LOCATION
called	O
Swargarohini	LOCATION
The	O
Pandavas	ORGANIZATION
passed	O
through	O
Badrinath	PERSON
and	O
the	O
town	O
of	O
Mana	LOCATION
,	O
4	MISC
km	O
north	O
of	O
Badrinath	LOCATION
,	O
on	O
their	O
way	O
to	O
Svarga	LOCATION
-LRB-	O
heaven	O
-RRB-	O
.	O
The	O
area	O
around	O
Badrinath	LOCATION
was	O
celebrated	O
in	O
Padma	LOCATION
Purana	LOCATION
as	O
abounding	O
in	O
spiritual	O
treasures	O
.	O
In	O
Jainism	MISC
,	O
Himalaya	LOCATION
is	O
also	O
called	O
Ashtapad	LOCATION
because	O
of	O
its	O
eight	MISC
different	O
mountain	O
range	O
Gaurishankar	LOCATION
,	O
Kailash	LOCATION
,	O
Badrinath	LOCATION
,	O
Nanda	LOCATION
,	O
Drongiri	LOCATION
,	O
Narayan	LOCATION
,	O
Nar	ORGANIZATION
and	O
Trishuli	MISC
.	O
Badrinath	LOCATION
has	O
an	O
average	O
elevation	O
of	O
3100	MISC
metres	O
-LRB-	O
10170	MISC
feet	O
-RRB-	O
.	O
Badrinath	LOCATION
is	O
located	O
62	MISC
km	O
northwest	O
of	O
